index,url,valid,domain,title,description,image,published,archive,content,quote,language,keyword
https://www.sueddeutsche.de/sport/freiburg-sandhausen-dfb-pokal-achtelfinale-1.5747058,https://www.sueddeutsche.de/sport/freiburg-sandhausen-dfb-pokal-achtelfinale-1.5747058,0,www.sueddeutsche.de,DFB-Pokal-Achtelfinale: Joker Petersen trifft spät,"Der SC Freiburg ist in Sandhausen dominant, braucht für das 2:0 aber die Mithilfe des Zweitligisten. Ein spätes Eigentor von Hamadi Al Ghaddioui beendet den Traum vom Viertelfinale für Sandhausen.",https://www.sueddeutsche.de/image/sz.1.5747059/1200x675?v=1675797888,2023-02-07T19:24:52Z,https://web.archive.org/web/20230208012253/https://www.sueddeutsche.de/sport/freiburg-sandhausen-dfb-pokal-achtelfinale-1.5747058,"Der SC Freiburg ist in Sandhausen dominant, braucht für das 2:0 aber die Mithilfe des Zweitligisten. Ein spätes Eigentor von Hamadi Al Ghaddioui beendet den Traum vom Viertelfinale für Sandhausen.Vor… [+3122 chars]",,de,'SC Freiburg'
https://www.stern.de/sport/fussball/dfb-pokal--frankfurt-dreht-hessenderby---sc-freiburg-mit-spaeten-toren-ins-viertelfinale-33175648.html,https://www.stern.de/sport/fussball/dfb-pokal--frankfurt-dreht-hessenderby---sc-freiburg-mit-spaeten-toren-ins-viertelfinale-33175648.html,0,www.stern.de,DFB-Pokal: Frankfurt dreht Hessenderby – SC Freiburg mit späten Toren ins Viertelfinale,Im über vier Spieltage gestreckten DFB-Pokal-Achtelfinale stehen die nächsten Sieger fest: Der SC Freiburg schlägt Zweitligist SV Sandhausen und im Hessenderby zwischen Eintracht Frankfurt und SV Darmstadt dominant ebenfalls der Bundesligist.,https://image.stern.de/33175676/t/PM/v1/w1440/r1.7778/-/eintracht-frankfurt-sv-darmstadt.jpg,2023-02-07T19:35:55Z,https://web.archive.org/web/20230208054916/https://www.stern.de/sport/fussball/dfb-pokal--frankfurt-dreht-hessenderby---sc-freiburg-mit-spaeten-toren-ins-viertelfinale-33175648.html,Im über vier Spieltage gestreckten DFB-Pokal-Achtelfinale stehen die nächsten Sieger fest: Der SC Freiburg schlägt Zweitligist SV Sandhausen und im Hessenderby zwischen Eintracht Frankfurt und SV Dar… [+1214 chars],,de,'SC Freiburg'
https://www.swr.de/sport/fussball/sv-sandhausen/dfb-pokal-achtelfinale-sv-sandhausen-gegen-sc-freiburg--spielbericht-100.html,https://www.swr.de/sport/fussball/sv-sandhausen/dfb-pokal-achtelfinale-sv-sandhausen-gegen-sc-freiburg--spielbericht-100.html,0,www.swr.de,DFB-Pokal: Freiburg steht im Viertelfinale,Der SC Freiburg zieht beim SV Sandhausen ins Viertelfinale des DFB-Pokals ein. Ein Tor kurz vor Ende der regulären Spielzeit und eines in der Nachspielzeit entschieden die Partie für die Breisgauer.,https://images.sportschau.de/image/27827ade-dd97-4bcc-94e3-81a547788344/AAABhi1FUPw/AAABg8tME_8/16x9-1280/swr-roland-sallai-im-duell-mit-kerim-calhanoglu-und-marcel-mehlem-im-dfb-pokal-achtelfinale-des-sc-freiburg-beim-sv-sandhausen-100.jpg,2023-02-07T19:43:16Z,,"Stand: 07.02.2023 20:00 Uhr
Der SC Freiburg zieht beim SV Sandhausen ins Viertelfinale des DFB-Pokals ein. Ein später Doppelschlag entschied das Spiel.
Philipp Lienhart (87.) und Nils Petersen (90.… [+2702 chars]",,de,'SC Freiburg'
https://www.stern.de/gesellschaft/regional/baden-wuerttemberg/dfb-pokal--streich-froh-ueber-sieg-ohne-gegentor---ging-so-nicht-weiter--33176480.html,https://www.stern.de/gesellschaft/regional/baden-wuerttemberg/dfb-pokal--streich-froh-ueber-sieg-ohne-gegentor---ging-so-nicht-weiter--33176480.html,0,www.stern.de,"DFB-Pokal: Streich froh über Sieg ohne Gegentor: ""Ging so nicht weiter""","Nach zwei Auswärtsspielen mit 13 Gegentoren in der Fußball-Bundesliga ist Trainer Christian Streich froh, dass der SC Freiburg in der Fremde beim Weiterkommen im DFB-Pokal wieder die Null halten konnte. ""Das war sehr wichtig. Wir mussten Stabilität finden, da…",https://image.stern.de/33176482/t/h2/v2/w1440/r1.7778/-/08--urnnewsmldpacom2009010123020899515199v3w800h600l683t348r1794b1705jpeg---a584e26607c27377.jpg,2023-02-08T06:36:42Z,https://web.archive.org/web/20230208065119/https://www.stern.de/gesellschaft/regional/baden-wuerttemberg/dfb-pokal--streich-froh-ueber-sieg-ohne-gegentor---ging-so-nicht-weiter--33176480.html,"Nach zwei Auswärtsspielen mit elf Gegentoren in der Fußball-Bundesliga ist Trainer Christian Streich froh, dass der SC Freiburg in der Fremde beim Weiterkommen im DFB-Pokal wieder die Null halten kon… [+1568 chars]",,de,'SC Freiburg'
https://www.stern.de/gesellschaft/regional/baden-wuerttemberg/fussball--heidenheim-coach-schmidt--freiburg-eher-ein-vorbild-als-union-33177012.html,https://www.stern.de/gesellschaft/regional/baden-wuerttemberg/fussball--heidenheim-coach-schmidt--freiburg-eher-ein-vorbild-als-union-33177012.html,0,www.stern.de,Fußball: Heidenheim-Coach Schmidt: Freiburg eher ein Vorbild als Union,"Der SC Freiburg ist nach Ansicht von Trainer Frank Schmidt vom 1. FC Heidenheim eher ein Vorbild für den Fußball-Zweitligisten als der 1. FC Union Berlin. ""Ich habe größten Respekt vor Union, weil sie nach dem Aufstieg 2019 einen tollen Weg in der Bundesliga …",https://image.stern.de/33177014/t/Lo/v1/w1440/r1.7778/-/08--urnnewsmldpacom2009010123020899516992v2w800h600l464t180r2464b1509jpeg---92171bfeb74e0e4c.jpg,2023-02-08T09:28:25Z,https://web.archive.org/web/20230208094918/https://www.stern.de/gesellschaft/regional/baden-wuerttemberg/fussball--heidenheim-coach-schmidt--freiburg-eher-ein-vorbild-als-union-33177012.html,"Der SC Freiburg ist nach Ansicht von Trainer Frank Schmidt vom 1. FC Heidenheim eher ein Vorbild für den Fußball-Zweitligisten als der 1. FC Union Berlin. ""Ich habe größten Respekt vor Union, weil si… [+1834 chars]",,de,'SC Freiburg'
https://www.kicker.de/freiburger-pokalarbeit-eine-steile-these-und-weltklasse-petersen-936575/artikel,https://www.kicker.de/freiburger-pokalarbeit-eine-steile-these-und-weltklasse-petersen-936575/artikel,0,www.kicker.de,"Freiburger Pokalarbeit: Eine steile These und ""Weltklasse""-Petersen","Der SC Freiburg tat sich in Sandhausen lange schwer, steht aber im DFB-Pokal-Viertelfinale. Eine traditionelle Stärke und ein zuletzt selten gewordener Nils-Petersen-Moment reichten für einen 2:0-Arbeitssieg, der nur am Ende ein wenig glänzte.","https://derivates.kicker.de/image/upload/c_crop,x_0,y_169,w_3000,h_1687/w_1200,q_auto/v1/2023/02/08/4a471724-4ba5-4fd4-bf43-884659b2965b.jpeg",2023-02-08T13:55:28Z,https://web.archive.org/web/20230209005721/https://www.kicker.de/freiburger-pokalarbeit-eine-steile-these-und-weltklasse-petersen-936575/artikel,"Der SC Freiburg tat sich in Sandhausen lange schwer, steht aber im DFB-Pokal-Viertelfinale. Eine traditionelle Stärke und ein zuletzt selten gewordener Nils-Petersen-Moment reichten für einen 2:0-Arb… [+4963 chars]",,de,'SC Freiburg'
https://www.sueddeutsche.de/sport/nils-petersen-beim-sc-freiburg-vollstrecker-in-altersteilzeit-1.5747683,https://www.sueddeutsche.de/sport/nils-petersen-beim-sc-freiburg-vollstrecker-in-altersteilzeit-1.5747683,0,www.sueddeutsche.de,Nils Petersen beim SC Freiburg: Vollstrecker in Altersteilzeit,"Nils Petersen, 34, kommt beim SC Freiburg nur noch selten zum Einsatz. Umso wertvoller ist für den Stürmer sein Tor im Pokal gegen den Zweitligisten Sandhausen.",https://www.sueddeutsche.de/image/sz.1.5747684/1200x675?v=1675875764,2023-02-08T17:01:29Z,,"Nils Petersen, 34, kommt beim SC Freiburg nur noch selten zum Einsatz. Umso wertvoller ist für den Stürmer sein Tor im Pokal gegen den Zweitligisten Sandhausen.Ein bisschen komisch war das schon. Es … [+4037 chars]",,de,'SC Freiburg'
https://www.transfermarkt.de/bundesliga-in-nord-und-sud-geteilt-union-dominiert-ndash-bayern-und-freiburg-punktgleich/view/news/418033,https://www.transfermarkt.de/bundesliga-in-nord-und-sud-geteilt-union-dominiert-ndash-bayern-und-freiburg-punktgleich/view/news/418033,0,www.transfermarkt.de,Bundesliga in Nord und Süd geteilt: Union dominiert – Bayern und Freiburg punktgleich,"Der SC Freiburg auf Augenhöhe mit dem FC Bayern, Union Berlin einsam an der Spitze und Borussia Dortmund nur auf Platz sieben – gibt es nicht? Doch: Die Bundesliga...",https://tmssl.akamaized.net/images/foto/big/bundesliga-tabelle-nord-und-sud-linkpost-1675955891-101739.jpg?lm=1675955894,2023-02-09T18:36:10Z,https://web.archive.org/web/20230209194823/https://www.transfermarkt.de/bundesliga-in-nord-und-sud-geteilt-union-dominiert-ndash-bayern-und-freiburg-punktgleich/view/news/418033,"Der SC Freiburg auf Augenhöhe mit dem FC Bayern, Union Berlin einsam an der Spitze und Borussia Dortmund nur auf Platz sieben – gibt es nicht? Doch: Die Bundesliga muss dafür nur in eine Nord- und ei… [+1858 chars]",,de,'SC Freiburg'
https://www.transfermarkt.de/schlotterbeck-tippt-20-spieltag-bochum-uberrascht-in-munchen-und-hilft-union/view/news/418023,https://www.transfermarkt.de/schlotterbeck-tippt-20-spieltag-bochum-uberrascht-in-munchen-und-hilft-union/view/news/418023,0,www.transfermarkt.de,Keven Schlotterbeck tippt 20. Spieltag: Bochum überrascht in München und hilft Union,"Keven Schlotterbeck hat für Transfermarkt den 20. Spieltag der Bundesliga getippt. Geht es nach dem Verteidiger, der seit dem Winter vom SC Freiburg an den VfL Bochum...",https://tmssl.akamaized.net/images/foto/big/keven-schlotterbeck-experten-tipp-20-spieltag-spot-1675953382-101730.jpg?lm=1675953389,2023-02-10T08:10:00Z,https://web.archive.org/web/20230210082519/https://www.transfermarkt.de/schlotterbeck-tippt-20-spieltag-bochum-uberrascht-in-munchen-und-hilft-union/view/news/418023,"Jetzt gegen den Profi antreten! 
Keven Schlotterbeck hat für Transfermarkt den 20. Spieltag der Bundesliga getippt. Geht es nach dem Verteidiger, der seit dem Winter vom SC Freiburg an den VfL Bochu… [+1179 chars]",,de,'SC Freiburg'
https://www.kicker.de/schock-fuer-freiburg-kyereh-erleidet-kreuzbandriss-936979/artikel,https://www.kicker.de/schock-fuer-freiburg-kyereh-erleidet-kreuzbandriss-936979/artikel,0,www.kicker.de,Schock für Freiburg: Kyereh erleidet Kreuzbandriss,Der SC Freiburg muss monatelang auf Daniel-Kofi Kyereh verzichten. Der Sommerneuzugang hat sich das Kreuzband gerissen.,"https://derivates.kicker.de/image/upload/c_crop,x_0,y_222,w_4000,h_2250/w_1200,q_auto/v1/2023/02/10/879f4b89-76ff-4433-a745-74f3d206aab8.jpeg",2023-02-10T16:01:23Z,https://web.archive.org/web/20230211063157/https://www.kicker.de/schock-fuer-freiburg-kyereh-erleidet-kreuzbandriss-936979/artikel,"Werbung und Tracking: Um dir relevante Inhalte und personalisierte Werbung anzubieten, setzen wir Cookies und andere Technologien ein. Damit messen wir, wie und womit du unsere Angebote nutzt. Diese … [+2186 chars]",,de,'SC Freiburg'
https://www.transfermarkt.de/freiburgs-kyereh-erleidet-kreuzbandriss-ndash-saison-mitten-im-marktwerthoch-beendet/view/news/418097,https://www.transfermarkt.de/freiburgs-kyereh-erleidet-kreuzbandriss-ndash-saison-mitten-im-marktwerthoch-beendet/view/news/418097,0,www.transfermarkt.de,SC Freiburg: Kofi Kyereh erleidet Kreuzbandriss – Saison beendet,"Daniel-Kofi Kyereh (26) wird dem SC Freiburg für den Rest der Saison fehlen. Wie der Sport-Club am Freitag mitteilte, erlitt der im Sommer für 4,5 Millionen Euro...",https://tmssl.akamaized.net/images/foto/big/daniel-kofi-kyereh-beim-sc-freiburg-2022-1665089305-93815.jpg?lm=1665089368,2023-02-10T16:06:51Z,,"Kam im Sommer von St. Pauli 
Daniel-Kofi Kyereh (26) wird dem SC Freiburg für den Rest der Saison fehlen. Wie der Sport-Club am Freitag mitteilte, erlitt der im Sommer für 4,5 Millionen Euro vom FC … [+847 chars]",,de,'SC Freiburg'
https://www.kicker.de/streich-vor-dem-baden-wuerttemberg-duell-bestimmt-gesunde-emotionalitaet-da-936984/artikel,https://www.kicker.de/streich-vor-dem-baden-wuerttemberg-duell-bestimmt-gesunde-emotionalitaet-da-936984/artikel,0,www.kicker.de,"Streich vor dem Baden-Württemberg-Duell: ""Bestimmt gesunde Emotionalität da""","Der Pokalerfolg in Sandhausen gibt dem SC Freiburg Selbstvertrauen und Stabilität für das Bundesliga-Heimspiel gegen den VfB Stuttgart (Samstag, 15.30 Uhr), glaubt Trainer Christian Streich, der für diese Partie gesperrt ist.","https://derivates.kicker.de/image/upload/c_crop,x_0,y_263,w_4000,h_2250/w_1200,q_auto/v1/2023/02/04/044894ab-d87a-497b-9c6a-6879889c9a6a.jpeg",2023-02-10T16:32:48Z,,"Der Pokalerfolg in Sandhausen gibt dem SC Freiburg Selbstvertrauen und Stabilität für das Bundesliga-Heimspiel gegen den VfB Stuttgart (Samstag, 15.30 Uhr), glaubt Trainer Christian Streich, der für … [+3422 chars]",,de,'SC Freiburg'
https://www.bild.de/sport/fussball/vfb-stuttgart/vfb-stuttgart-freiburg-heute-ohne-trainer-streicht-labbadia-den-ersten-sieg-ein-82860032.bild.html,https://www.bild.de/sport/fussball/vfb-stuttgart/vfb-stuttgart-freiburg-heute-ohne-trainer-streicht-labbadia-den-ersten-sieg-ein-82860032.bild.html,0,www.bild.de,Freiburg gegen VfB heute ohne Trainer - Streicht Labbadia den ersten Sieg ein?,424-mal saß Christian Streich (57) als Trainer des SC Freiburg auf der Bank. Heute fehlt er erstmals gesperrt. Die Chance für Bruno Labbadia (57) und den VfB?,"https://images.bild.de/63e6599a9d90e758e48a73d7/8cc3a0ad48827c9ce7846a9dd0869377,8abafc40?w=1280",2023-02-11T08:40:29Z,https://web.archive.org/web/20230211124909/https://www.bild.de/sport/fussball/vfb-stuttgart/vfb-stuttgart-freiburg-heute-ohne-trainer-streicht-labbadia-den-ersten-sieg-ein-82860032.bild.html,"424-mal saß Christian Streich (57) als Cheftrainer des SC Freiburg auf der Bank. Heute nicht!
Gegen Stuttgart muss Streich von der Tribüne aus zuschauen. Beim 1:5 gegen Dortmund kassierte er vergang… [+1466 chars]",,de,'SC Freiburg'
https://www.zeit.de/news/2023-02/11/sc-freiburg-spendet-50-000-euro-an-erdbeben-opfer,https://www.zeit.de/news/2023-02/11/sc-freiburg-spendet-50-000-euro-an-erdbeben-opfer,0,www.zeit.de,Erdbeben in Türkei und Syrien: SC Freiburg spendet 50.000 Euro an Erdbeben-Opfer,,,2023-02-11T13:12:27Z,https://web.archive.org/web/20230211135437/https://www.zeit.de/news/2023-02/11/sc-freiburg-spendet-50-000-euro-an-erdbeben-opfer,"When browsing with ads:
We collect personal data and also transmit it to third-party providers
 that help us improve and finance our digital content. Some of the information stored on your device, … [+732 chars]",,de,'SC Freiburg'
https://www.transfermarkt.de/streich-lobt-petersens-einstellung-zur-jokerrolle-beim-sc-freiburg-bdquo-ehrt-ihn-ldquo-/view/news/418118,https://www.transfermarkt.de/streich-lobt-petersens-einstellung-zur-jokerrolle-beim-sc-freiburg-bdquo-ehrt-ihn-ldquo-/view/news/418118,0,www.transfermarkt.de,SC Freiburg: Christian Streich lobt Nils Petersens Einstellung zur Jokerrolle,"Nils Petersen ist beim SC Freiburg auch in dieser Saison zumeist hintendran. Der 34-Jährige bestritt in der Bundesliga 15 Partien, in keiner davon spielte er jedoch von Beginn...",https://tmssl.akamaized.net/images/foto/big/nils-petersen-freiburg-2022-1667504663-95640.jpg?lm=1667504684,2023-02-11T13:26:42Z,,"Ohne Liga-Start in dieser Saison 
Nils Petersen ist beim SC Freiburg auch in dieser Saison zumeist hintendran. Der 34-Jährige bestritt in der Bundesliga 15 Partien, in keiner davon spielte er jedoch… [+2033 chars]",,de,'SC Freiburg'
https://www.bild.de/sport/fussball/fussball/naechste-pleite-fuer-halleschen-fc-ristic-sieht-1-3-gegen-freiburg-ii-82865826.bild.html,https://www.bild.de/sport/fussball/fussball/naechste-pleite-fuer-halleschen-fc-ristic-sieht-1-3-gegen-freiburg-ii-82865826.bild.html,0,www.bild.de,Neuer HFC-Trainer auf der Tribüne - Ristic sieht 1:3-Pleite gegen Freiburg II,Nächste Pleite und jetzt auch noch Letzter! Der Hallesche FC taumelt nach dem 1:3 gegen den SC Freiburg II weiter Richtung Regionalliga.,"https://images.bild.de/63e77938ab523b6ac4aca374/2f070836777f4e45db3c45af2e30429a,e8eeb679?w=1280",2023-02-11T15:02:59Z,https://web.archive.org/web/20230211155326/https://www.bild.de/sport/fussball/fussball/naechste-pleite-fuer-halleschen-fc-ristic-sieht-1-3-gegen-freiburg-ii-82865826.bild.html,"Nächste Pleite und jetzt auch noch Letzter! Der Hallesche FC taumelt nach dem 1:3 gegen den SC Freiburg II weiter Richtung Regionalliga. Es war die 13. Saison-Niederlage für die Saalestädter.
Die Ho… [+1469 chars]",,de,'SC Freiburg'
https://www.bild.de/sport/fussball/fussball/bundesliga-jogi-loew-sieht-2-1-sieg-des-sc-freiburg-gegen-den-vfb-stuttgart-82866892.bild.html,https://www.bild.de/sport/fussball/fussball/bundesliga-jogi-loew-sieht-2-1-sieg-des-sc-freiburg-gegen-den-vfb-stuttgart-82866892.bild.html,0,www.bild.de,Er war lange nicht zu sehen… - Jogi plötzlich wieder im Stadion aufgetaucht!,Der SC Freiburg siegt dank Doppel-Elfer von Grifo.  Foto: Pressefoto Rudel,"https://images.bild.de/63e7a3d7e6d87359aca368b8/1a580471f3a10ffcd1e7c69258dcb9f8,12496bdf?w=1280",2023-02-11T16:29:34Z,https://web.archive.org/web/20230211174113/https://www.bild.de/sport/fussball/fussball/bundesliga-jogi-loew-sieht-2-1-sieg-des-sc-freiburg-gegen-den-vfb-stuttgart-82866892.bild.html,"Hoher Besuch beim Baden-Schwaben-Kracher.
Ex-Bundestrainer Jogi Löw (63) stattete nach langer Zeit seinen beiden Ex-Klubs Freiburg und Stuttgart einen Besuch ab und sieht durch Doppel-Elfer von Vinc… [+1729 chars]",,de,'SC Freiburg'
https://www.transfermarkt.de/dorn-mit-fc-luzern-im-aufwind-bdquo-glaube-schon-dass-ich-den-ein-oder-anderen-uberrascht-habe-ldquo-/view/news/418082,https://www.transfermarkt.de/dorn-mit-fc-luzern-im-aufwind-bdquo-glaube-schon-dass-ich-den-ein-oder-anderen-uberrascht-habe-ldquo-/view/news/418082,0,www.transfermarkt.de,Ex-Freiburger Pius Dorn in der Super League mit FC Luzern im Aufwind,Der FC Luzern befindet sich in der Schweizer Super League im Aufwind. Einer der Erfolgsgaranten des 2023 noch ungeschlagenen Teams ist der beim SC Freiburg ausgebildete...,https://tmssl.akamaized.net/images/foto/big/pius-dorn-fc-luzern-2022-23-spotlight-1676030092-101794.jpg?lm=1676030095,2023-02-12T08:58:43Z,,"Ex-Freiburger im TM-Interview 
Der FC Luzern befindet sich in der Schweizer Super League im Aufwind. Einer der Erfolgsgaranten des 2023 noch ungeschlagenen Teams ist der beim SC Freiburg ausgebildet… [+14575 chars]",,de,'SC Freiburg'
https://www.stern.de/gesellschaft/regional/baden-wuerttemberg/bundesliga---tumultartige-szenen--nach-duell-zwischen-freiburg-und-vfb-33189246.html,https://www.stern.de/gesellschaft/regional/baden-wuerttemberg/bundesliga---tumultartige-szenen--nach-duell-zwischen-freiburg-und-vfb-33189246.html,0,www.stern.de,"Bundesliga: ""Tumultartige Szenen"" nach Duell zwischen Freiburg und VfB","Nach dem baden-württembergischen Landesduell in der Fußball-Bundesliga zwischen dem SC Freiburg und dem VfB Stuttgart (2:1) ist es ""zu tumultartigen Szenen im Außenbereich"" des Stadions gekommen. Das Polizeipräsidium Freiburg berichtete am Samstagabend, dass …",https://image.stern.de/33189248/t/Qc/v1/w1440/r1.7778/-/12--urnnewsmldpacom2009010123021299566318v2w800h600l1403t919r4215b2758jpeg---17c1beb3965bfbca.jpg,2023-02-12T09:35:15Z,https://web.archive.org/web/20230212100447/https://www.stern.de/gesellschaft/regional/baden-wuerttemberg/bundesliga---tumultartige-szenen--nach-duell-zwischen-freiburg-und-vfb-33189246.html,"Nach dem baden-württembergischen Landesduell in der Fußball-Bundesliga zwischen dem SC Freiburg und dem VfB Stuttgart (2:1) ist es ""zu tumultartigen Szenen im Außenbereich"" des Stadions gekommen. Das… [+1706 chars]",,de,'SC Freiburg'
https://www.stern.de/gesellschaft/regional/sachsen-anhalt/3--liga--schlusslicht-hallescher-fc-verpflichtet-trainer-ristic-33189380.html,https://www.stern.de/gesellschaft/regional/sachsen-anhalt/3--liga--schlusslicht-hallescher-fc-verpflichtet-trainer-ristic-33189380.html,0,www.stern.de,3. Liga: Schlusslicht Hallescher FC verpflichtet Trainer Ristic,Drittliga-Schlusslicht Hallescher FC hat einen Tag nach dem 1:3 gegen den SC Freiburg II Trainer Sreto Ristic verpflichtet. Der 47-Jährige unterschrieb an der Saale einen Vertrag bis zum 30. Juni 2024. Das teilte der HFC am Sonntag mit. Der ehemalige Bundesli…,https://image.stern.de/33189382/t/5I/v1/w1440/r1.7778/-/12--urnnewsmldpacom2009010123021299566747v3w800h600l895t159r1587b1052jpeg---0f9b7a455495adad.jpg,2023-02-12T10:37:23Z,,Drittliga-Schlusslicht Hallescher FC hat einen Tag nach dem 1:3 gegen den SC Freiburg II Trainer Sreto Ristic verpflichtet. Der 47-Jährige unterschrieb an der Saale einen Vertrag bis zum 30. Juni 202… [+1648 chars],,de,'SC Freiburg'
https://www.kicker.de/freiburger-blitzstart-meppener-chancenwucher-scf-haelt-kontakt-937195/video,https://www.kicker.de/freiburger-blitzstart-meppener-chancenwucher-scf-haelt-kontakt-937195/video,0,www.kicker.de,"Freiburger Blitzstart, Meppener Chancenwucher: SCF hält Kontakt","Video: Mit 3:1 besiegten die Frauen des SC Freiburg den SV Meppen und halten dadurch Kontakt zur Spitzengruppe der Bundesliga. Der SCF traf früh, Meppen vergab anschließend zu viele Chancen.","https://derivates.kicker.de/image/upload/w_3000,h_1687,c_fill,g_auto:subject/w_1200,q_auto/v1/2023/02/12/311eea71-4e5f-44a3-9087-4896240265be.jpeg",2023-02-12T14:56:23Z,,"Werbung und Tracking: Um dir relevante Inhalte und personalisierte Werbung anzubieten, setzen wir Cookies und andere Technologien ein. Damit messen wir, wie und womit du unsere Angebote nutzt. Diese … [+2186 chars]",,de,'SC Freiburg'
https://www.bild.de/bild-plus/sport/fussball/sc-freiburg/sc-freiburg-so-kurios-war-der-ohne-streich-sieg-gegen-stuttgart-82876736.bild.html,https://www.bild.de/bild-plus/sport/fussball/sc-freiburg/sc-freiburg-so-kurios-war-der-ohne-streich-sieg-gegen-stuttgart-82876736.bild.html,0,www.bild.de,Von wo der gesperrte Trainer zuguckte - So kurios war Freiburgs Ohne-Streich-Sieg!,Der SC Freiburg gewinnt gegen Stuttgart ohne Trainer Christian Streich an der Linie. BILD kennt spannende und kuriose Details zu einem historischem Erfolg!,"https://images.bild.de/63e8fe5e5be90c5d967710a7/8d416dd050cba6a24539ba9d47d87dec,a433ec21?w=1280",2023-02-12T16:10:48Z,,Erstmals in der Ära von Trainer Christian Streich (57) gewinnt der SC Freiburg ein Spiel ohne den Chef an der Seitenlinie. Welche spannende und kuriose Details der Sieg gegen Stuttgart mit sich brach… [+26 chars],,de,'SC Freiburg'
https://www.kicker.de/streich-vertreter-vossler-nennt-die-freiburger-defizite-937251/artikel,https://www.kicker.de/streich-vertreter-vossler-nennt-die-freiburger-defizite-937251/artikel,0,www.kicker.de,Streich-Vertreter Voßler nennt die Freiburger Defizite,Zwei Siege nach dem 1:5 in Dortmund - ergebnistechnisch ist der SC Freiburg zurück in der Spur. Von der Leistung her fehlt aber noch ein Stück zur vor der WM-Pause oft gezeigten Top-Form. Streich-Vertreter Lars Voßler sprach die Defizite nach dem 2:1 gegen St…,"https://derivates.kicker.de/image/upload/c_crop,x_0,y_51,w_3600,h_2025/w_1200,q_auto/v1/2023/02/12/8e13d64e-004e-4939-a99c-7a81b26ba532.jpeg",2023-02-12T19:23:48Z,,Zwei Siege nach dem 1:5 in Dortmund - ergebnistechnisch ist der SC Freiburg zurück in der Spur. Von der Leistung her fehlt aber noch ein Stück zur vor der WM-Pause oft gezeigten Top-Form. Streich-Ver… [+2950 chars],,de,'SC Freiburg'
https://www.kicker.de/auslosung-termine-modus-so-geht-es-in-der-europa-league-weiter-923935/artikel,https://www.kicker.de/auslosung-termine-modus-so-geht-es-in-der-europa-league-weiter-923935/artikel,0,www.kicker.de,"Auslosung, Termine, Modus: So geht es in der Europa League weiter",Die letzten Entscheidungen in der Europa-League-Gruppenphase sind gefallen. Wie geht's weiter? Wann ist die Auslosung für die Play-offs? Und warum muss sich der SC Freiburg bis Februar gedulden?,"https://derivates.kicker.de/image/upload/c_crop,x_0,y_412,w_4000,h_2250/w_1200,q_auto/v1/2022/11/02/a42dc16c-0457-4ea3-a554-64c665db2424.jpeg",2023-02-12T21:38:00Z,,"Die letzten Entscheidungen in der Europa-League-Gruppenphase sind gefallen. Wie geht's weiter? Wann ist die Auslosung für die Play-offs? Und warum muss sich der SC Freiburg bis Februar gedulden? 
 M… [+2256 chars]",,de,'SC Freiburg'
https://www.kicker.de/was-passiert-wenn-freiburg-ii-erster-zweiter-oder-dritter-wird-937220/artikel,https://www.kicker.de/was-passiert-wenn-freiburg-ii-erster-zweiter-oder-dritter-wird-937220/artikel,0,www.kicker.de,"Was passiert, wenn Freiburg II Erster, Zweiter oder Dritter wird","Der SC Freiburg II mischt munter an der Spitze der 3. Liga mit, darf aber nicht aufsteigen. Wer würde stattdessen nachrücken? Und wie werden die DFB-Pokal-Tickets vergeben?","https://derivates.kicker.de/image/upload/c_crop,x_0,y_158,w_4000,h_2250/w_1200,q_auto/v1/2023/02/12/827b124b-6033-48fa-93d9-71eb3d3e5294.jpeg",2023-02-13T10:36:41Z,,"Der SC Freiburg II mischt munter an der Spitze der 3. Liga mit, darf aber nicht aufsteigen. Wer würde stattdessen nachrücken? Und wie werden die DFB-Pokal-Tickets vergeben? 
 Zwölf Siege und sechs U… [+1870 chars]",,de,'SC Freiburg'
https://www.bvb.de/News/Uebersicht/VVK-fuer-das-U23-Spiel-beim-SC-Freiburg-II,https://www.bvb.de/News/Uebersicht/VVK-fuer-das-U23-Spiel-beim-SC-Freiburg-II,0,www.bvb.de,VVK für das U23-Spiel beim SC Freiburg II,"Am Freitag, den 3. März, trifft die U23 des BVB auf die Zweitvertretung des SC Freiburg. Das Spiel wird im Dreisamstadion ausgetragen und um 19 Uhr angepfiffen. Gästetickets sind ab sofort über den Online-Ticketshop des SC Freiburg erhältlich.",http://www.bvb.de/var/ezdemo_site/storage/images/media/bilder/teaserbilder/t_tickets_u23_auswaerts/4071154-1-ger-DE/T_TIckets_U23_auswaerts_bvbnachricht_teaser_normal_retina.jpg,2023-02-13T13:15:00Z,,"1&amp;1
Der führende Anbieter von Breitband und Mobilfunkprodukten 1&amp;1 und der BVB starten heute ihre gemeinsame Partnerschaft. Als neuer Hauptsponsor wird 1&amp;1 künftig nicht nur auf der Trik… [+713 chars]",,de,'SC Freiburg'
